0.58, 0, -1.14771e+007, -3.30092e+006, -110790
0.59, 0, -1.14771e+007, -3.30092e+006, -110790
0.6, 0, -1.16079e+007, -3.27367e+006, 31911.9
0.61, 0, -1.16079e+007, -3.27367e+006, 31911.9
0.62, 0, -1.16079e+007, -3.27367e+006, 31911.9
0.63, 0, -1.16079e+007, -3.27367e+006, 31911.9
0.64, 0, -1.16079e+007, -3.27367e+006, 31911.9
0.65, 0, -1.16079e+007, -3.27367e+006, 31911.9
0.66, 0, -1.16079e+007, -3.27367e+006, 31911.9
0.67, 0, -1.17361e+007, -3.27382e+006, 23634.7
0.68, 0, -1.17361e+007, -3.27382e+006, 23634.7
0.69, 0, -1.17361e+007, -3.27382e+006, 23634.7
0.7, 0, -1.17361e+007, -3.27382e+006, 23634.7
0.71, 0, -1.17361e+007, -3.27382e+006, 23634.7
0.72, 0, -1.17361e+007, -3.27382e+006, 23634.7
0.73, 0, -1.17361e+007, -3.27382e+006, 23634.7
0.74, 0, -1.18385e+007, -3.2935e+006, 18460.2
0.75, 0, -1.18385e+007, -3.2935e+006, 18460.2
0.76, 0, -1.18385e+007, -3.2935e+006, 18460.2
0.77, 0, -1.18385e+007, -3.2935e+006, 18460.2
0.78, 0, -1.18385e+007, -3.2935e+006, 18460.2
0.79, 0, -1.18385e+007, -3.2935e+006, 18460.2
0.8, 0, -1.18385e+007, -3.2935e+006, 18460.2
0.81, 0, -1.18385e+007, -3.2935e+006, 18460.2
0.82, 0, -1.19349e+007, -3.34229e+006, 24710.7
0.83, 0, -1.19349e+007, -3.34229e+006, 24710.7
0.84, 0, -1.19349e+007, -3.34229e+006, 24710.7
0.85, 0, -1.19349e+007, -3.34229e+006, 24710.7
0.86, 0, -1.19349e+007, -3.34229e+006, 24710.7
0.87, 0, -1.19349e+007, -3.34229e+006, 24710.7
0.88, 0, -1.19216e+007, -3.33225e+006, -72084.6
0.89, 0, -1.19216e+007, -3.33225e+006, -72084.6
0.9, 0, -1.19216e+007, -3.33225e+006, -72084.6
0.91, 0, -1.2e+007, -3.42094e+006, -57616.6
0.92, 0, -1.2e+007, -3.42094e+006, -57616.6
0.93, 0, -1.2e+007, -3.42094e+006, -57616.6
0.94, 0, -1.2e+007, -3.42094e+006, -57616.6
0.95, 0, -1.2e+007, -3.42094e+006, -57616.6
0.96, 0, -1.2e+007, -3.42094e+006, -57616.6
0.97, 0, -1.2e+007, -3.42094e+006, -57616.6
0.98, 0, -1.2e+007, -3.42094e+006, -57616.6
0.99, 0, -1.2e+007, -3.42094e+006, -57616.6
1, 0, -1.20004e+007, -3.43626e+006, 40530
1.01, 0, 0, 0, 0
1.02, 0, 0, 0, 0
1.03, 0, 0, 0, 0
1.04, 0, 0, 0, 0
